bin.002Ωk141_2646_2	UniRef100_A0A223CXS5~K00789	65.6	387	115	3	3	371	5	391	2.59e-177	504
bin.002Ωk141_241_3	UniRef100_A0A1D9LJW8~K13017	50.5	372	171	4	4	372	2	363	7.42e-118	352
bin.002Ωk141_258_1	UniRef100_A0A1U7CRG1~K00425	60.2	374	145	2	1	372	1	372	1.39e-151	440
bin.002Ωk141_8023_1	UniRef100_Q0SMD0~K04562	30.2	324	173	15	1	310	1	285	2.17e-17	88.6
bin.002Ωk141_7258_3	UniRef100_A0A142IS84~K07799	30.4	335	210	6	49	360	49	383	4.88e-29	122
bin.002Ωk141_2199_1	UniRef100_A0A142G2Z7~K01897	57.1	359	148	5	15	370	1	356	1.65e-137	401
bin.002Ωk141_2037_1	UniRef100_A0A1X9N417~K00800	44.8	366	195	4	11	370	6	370	9.94e-87	274
bin.002Ωk141_3377_2	UniRef100_L0FB01~K00605	51.0	361	176	1	8	368	4	363	3.55e-135	395
bin.002Ωk141_5467_1	UniRef100_M4S8E3~K02014	37.6	354	212	4	17	370	36	380	9.72e-58	199
bin.002Ωk141_2510_1	UniRef100_A0A248KL16~K12573	31.1	351	209	11	7	342	22	354	2.28e-28	119
bin.002Ωk141_5263_2	UniRef100_T2GB66~K03544	40.5	348	202	3	15	362	17	359	4.04e-73	238
bin.002Ωk141_4106_1	UniRef100_B9IYU5~K15738	34.2	368	216	8	4	362	57	407	1.91e-44	164
bin.002Ωk141_7959_2	UniRef100_Q97DB0~K01961	58.9	358	146	1	1	357	86	443	2.06e-155	450
bin.002Ωk141_1552_2	UniRef100_E3F303~K02469	54.7	360	163	0	7	366	26	385	1.58e-139	409
bin.002Ωk141_2927_2	UniRef100_A0A094ZRW3~K01756	51.0	339	162	3	23	358	5	342	5.03e-114	342
bin.002Ωk141_1098_2	UniRef100_A0A0K1EMZ4~K12132	33.8	320	179	9	43	338	10	320	2.57e-36	140
bin.002Ωk141_2877_2	UniRef100_I3Y7S3~K07814	53.6	351	162	1	3	352	7	357	7.43e-116	347
bin.002Ωk141_4028_2	UniRef100_D5MLE6~K07315	44.1	356	190	2	4	359	47	393	5.77e-99	304
bin.002Ωk141_7441_3	UniRef100_A0A0G3BGX3~K04096	44.0	366	171	10	16	356	23	379	4.64e-64	214
bin.002Ωk141_911_1	UniRef100_A0A1J0YYJ9~K12573	35.7	294	188	1	11	304	39	331	8.31e-46	165
bin.002Ωk141_7083_2	UniRef100_A0A0N0B971~K01768	36.6	366	203	9	1	347	5	360	6.04e-55	191
bin.002Ωk141_1515_2	UniRef100_A0A125R0G6~K01255	34.4	363	218	7	17	360	17	378	1.36e-54	191
bin.002Ωk141_5744_1	UniRef100_A0A0D5LVV1~K01442	41.9	329	171	6	2	327	28	339	4.46e-77	247
bin.002Ωk141_6135_2	UniRef100_A0A143B7S7~K14170	60.9	353	138	0	5	357	5	357	2.90e-146	423
bin.002Ωk141_777_1	UniRef100_A0A1W5CH73~K00493	34.1	370	218	6	9	356	80	445	1.14e-64	218
bin.002Ωk141_712_1	UniRef100_L0GZM5~K04487	61.5	358	138	0	1	358	1	358	4.45e-150	433
bin.002Ωk141_8126_2	UniRef100_H2G0P4~K03734	42.6	310	166	6	36	338	17	321	2.16e-72	234
bin.002Ωk141_3025_2	UniRef100_B0THC3~K02401	44.3	348	192	2	8	354	16	362	6.41e-79	251
bin.002Ωk141_883_2	UniRef100_Q2SC29~K03229	44.5	348	192	1	1	348	1	347	6.10e-93	287
bin.002Ωk141_2758_1	UniRef100_A0A192II68~K07716	32.1	327	209	4	1	316	47	371	1.26e-41	155
bin.002Ωk141_6283_1	UniRef100_I4D483~K01046	46.0	361	178	6	2	352	59	412	4.75e-110	333
bin.002Ωk141_1211_2	UniRef100_G8UXG4~K00496	46.4	336	176	3	11	345	47	379	2.20e-104	317
bin.002Ωk141_6313_2	UniRef100_B6IP11~K13590	33.3	324	186	8	45	350	40	351	3.54e-31	127
bin.002Ωk141_2767_4	UniRef100_V9VVC2~K18707	35.5	344	210	4	3	341	81	417	1.26e-58	201
bin.002Ωk141_2519_2	UniRef100_A0A250BFY3~K07497	53.1	324	147	2	18	340	1	320	5.15e-114	340
bin.002Ωk141_5181_1	UniRef100_A0A143PQP8~K02662	50.1	349	168	3	2	348	9	353	9.47e-107	322
bin.002Ωk141_5784_3	UniRef100_A1K6T1~K00273	39.0	367	195	11	1	343	2	363	2.37e-62	209
bin.002Ωk141_5704_3	UniRef100_A0A1L3GFI4~K07001	34.4	291	184	2	6	292	1	288	2.88e-48	171
bin.002Ωk141_2996_1	UniRef100_A0A0H2YMR9~K03230	33.6	339	202	6	14	347	19	339	7.24e-51	178
bin.002Ωk141_1124_1	UniRef100_A5G935~K10716	36.6	325	205	1	21	345	11	334	1.65e-67	221
bin.002Ωk141_5054_1	UniRef100_A0A110AUY2~K00297	41.0	290	159	6	29	311	7	291	3.35e-57	194
bin.002Ωk141_7303_4	UniRef100_E6W659~K02416	49.3	343	154	4	1	342	1	324	4.77e-108	324
bin.002Ωk141_5125_3	UniRef100_Q3B353~K01991	38.4	297	176	4	33	327	52	343	4.94e-69	226
bin.002Ωk141_1931_4	UniRef100_H1XZ14~K07114	41.8	325	182	5	1	322	4	324	1.48e-72	234
bin.002Ωk141_1520_3	UniRef100_U3U6D0~K05515	32.6	340	219	3	9	340	12	349	3.40e-43	158
bin.002Ωk141_6823_2	UniRef100_A0A1E7F5R0~K12501	30.6	327	189	15	14	330	20	318	2.52e-18	90.9
bin.002Ωk141_6647_3	UniRef100_D0MI52~K00057	45.8	330	179	0	2	331	15	344	2.29e-91	283
bin.002Ωk141_2034_2	UniRef100_E3DLP5~K15771	43.0	302	150	5	31	329	22	304	1.45e-78	248
bin.002Ωk141_3553_1	UniRef100_Q1ISL6~K00248	64.1	337	121	0	5	341	54	390	7.35e-151	435
bin.002Ωk141_7601_1	UniRef100_A0A1X9M775~K03076	37.4	342	200	7	4	339	1	334	2.76e-60	204
bin.002Ωk141_8010_3	UniRef100_Q608Q5~K07011	39.4	327	191	3	2	326	3	324	3.40e-70	227
bin.002Ωk141_3561_3	UniRef100_K9NH94~K13007	38.8	294	169	5	1	286	1	291	3.15e-52	181
bin.002Ωk141_5567_1	UniRef100_Q09BA7~K03924	56.2	329	142	1	1	329	9	335	3.46e-127	373
bin.002Ωk141_4726_3	UniRef100_A0A1B1FXC1~K00845	43.3	307	171	3	21	325	4	309	7.42e-83	259
bin.002Ωk141_79_1	UniRef100_C4K364~K02454	50.7	302	143	2	27	328	43	338	1.24e-98	301
bin.002Ωk141_2205_1	UniRef100_K7AJ37~K09696	41.2	328	188	3	9	336	75	397	6.63e-73	236
bin.002Ωk141_8181_2	UniRef100_A0A0C5WYU0~K00428	48.5	297	149	3	42	336	44	338	4.68e-90	278
bin.002Ωk141_861_3	UniRef100_A0A0P0CQI6~K09933	46.8	282	145	3	59	335	22	303	6.54e-82	256
bin.002Ωk141_58_2	UniRef100_A0A290S6B2~K10912	43.5	306	168	2	32	337	10	310	3.15e-72	232
bin.002Ωk141_3796_3	UniRef100_L0G0H4~K01012	64.2	310	111	0	5	314	4	313	4.76e-146	420
bin.002Ωk141_3700_3	UniRef100_A0A1Q2MEA6~K01867	57.8	320	133	1	15	334	2	319	2.93e-134	390
bin.002Ωk141_5409_2	UniRef100_B1GZ35~K01733	65.5	339	112	3	3	336	5	343	2.86e-154	442
bin.002Ωk141_5561_2	UniRef100_F3LK71~K07038	43.4	318	168	6	1	311	1	313	1.78e-71	231
bin.002Ωk141_7297_4	UniRef100_R4SZQ9~K03088	44.7	329	163	8	1	322	71	387	8.77e-65	215
bin.002Ωk141_6547_3	UniRef100_Q602J2~K00030	58.8	335	132	3	1	330	1	334	1.88e-129	379
bin.002Ωk141_4195_2	UniRef100_F7EG91~K04883	52.7	330	156	0	4	333	68	397	2.50e-126	373
bin.002Ωk141_6839_5	UniRef100_A0A1L3MI35~K08678	66.6	305	102	0	18	322	1	305	2.46e-148	425
bin.002Ωk141_2505_1	UniRef100_A4VUH7~K06147	38.2	306	180	4	19	320	15	315	4.82e-61	203
bin.002Ωk141_3542_2	UniRef100_Q6AJ29~K01338	34.1	302	199	0	25	326	21	322	5.19e-54	185
bin.002Ωk141_3530_2	UniRef100_A0A1B1UDH7~K01784	58.2	328	133	3	3	328	2	327	5.95e-129	377
bin.002Ωk141_2740_3	UniRef100_K0E6L6~K00826	54.2	319	143	2	15	330	4	322	7.09e-112	333
bin.002Ωk141_2711_6	UniRef100_A0LPW3~K03733	49.1	291	147	1	39	329	15	304	9.31e-85	263
bin.002Ωk141_309_1	UniRef100_A0A1X9M6S0~K02313	55.3	322	143	1	1	321	8	329	4.12e-122	360
bin.002Ωk141_2548_2	UniRef100_W5WU38~K16171	60.1	323	129	0	1	323	1	323	1.63e-135	393
bin.002Ωk141_5949_1	UniRef100_H8MYE7~K07017	32.7	342	197	8	11	328	14	346	8.15e-48	171
bin.002Ωk141_7914_5	UniRef100_Q1IS93~K03040	60.9	317	120	2	5	320	4	317	6.62e-125	368
bin.002Ωk141_5775_1	UniRef100_G2LG16~K03100	34.9	272	154	8	45	310	16	270	8.92e-39	144
bin.002Ωk141_791_2	UniRef100_A0A0K0XVH2~K03644	57.5	294	122	1	2	292	33	326	2.90e-120	355
bin.002Ωk141_6786_2	UniRef100_A0A0H4QNC0~K18672	36.8	272	163	4	3	269	6	273	1.81e-49	172
bin.002Ωk141_721_4	UniRef100_F8CQ48~K19118	50.6	322	139	8	1	322	1	302	4.94e-96	292
bin.002Ωk141_3691_6	UniRef100_A0A0M5KQF6~K02274	46.4	267	141	2	45	309	1	267	4.24e-83	258
bin.002Ωk141_309_3	UniRef100_I4D001~K03629	32.0	331	216	3	1	322	1	331	1.03e-46	167
bin.002Ωk141_5540_3	UniRef100_Q67LA8~K03924	51.3	308	141	4	15	319	7	308	5.95e-100	302
bin.002Ωk141_2900_5	UniRef100_H1XQY0~K03274	67.2	320	105	0	1	320	1	320	3.24e-160	455
bin.002Ωk141_1931_3	UniRef100_H1XZ13~K07114	40.1	337	178	3	1	319	1	331	1.17e-78	248
bin.002Ωk141_6134_1	UniRef100_A0A0E1E5A4~K11444	32.3	322	182	8	30	320	10	326	2.49e-34	134
bin.002Ωk141_5815_1	UniRef100_A0A1E7YNT1~K10941	42.2	320	165	4	1	314	48	353	3.55e-67	220
bin.002Ωk141_6378_8	UniRef100_F6G842~K04763	45.8	297	159	2	23	319	45	339	2.76e-83	261
bin.002Ωk141_1950_4	UniRef100_A0A1X9U5C1~K09138	48.3	319	149	3	7	316	16	327	1.37e-95	292
bin.002Ωk141_3561_2	UniRef100_A0A0E2SXW0~K19997	40.0	305	168	6	7	309	2	293	3.52e-57	192
bin.002Ωk141_6642_3	UniRef100_A0A1P8TW88~K02031	34.4	259	148	10	6	261	5	244	5.65e-29	118
bin.002Ωk141_5642_5	UniRef100_A0A140EZZ5~K01647	50.3	314	152	3	3	313	50	362	2.78e-102	310
bin.002Ωk141_4728_2	UniRef100_E8R492~K01990	43.8	308	172	1	9	316	34	340	4.19e-83	260
bin.002Ωk141_156_1	UniRef100_D0LM93~K00263	44.3	298	145	5	16	303	14	300	2.43e-67	220
bin.002Ωk141_1751_4	UniRef100_Q74BP1~K00791	41.8	299	172	1	10	308	10	306	1.49e-70	227
bin.002Ωk141_7353_9	UniRef100_Q1IHW0~K00948	62.4	306	114	1	10	314	53	358	2.99e-128	375
bin.002Ωk141_907_2	UniRef100_A0A1D8RVJ0~K02002	43.6	296	165	1	18	313	30	323	6.86e-97	295
bin.002Ωk141_1903_1	UniRef100_E8U7G9~K01655	59.7	310	124	1	7	315	14	323	1.60e-128	377
bin.002Ωk141_5134_1	UniRef100_A0A0F6BIE0~K15894	56.7	312	127	5	1	308	16	323	4.52e-119	351
bin.002Ωk141_3746_1	UniRef100_U5QM72~K03517	64.2	310	110	1	2	311	11	319	1.29e-142	410
bin.002Ωk141_3478_5	UniRef100_A1ALC4~K00604	46.1	310	159	5	2	308	5	309	2.69e-83	259
bin.002Ωk141_1252_2	UniRef100_A0A142YBC3~K01990	46.6	298	156	1	1	298	1	295	4.39e-86	266
bin.002Ωk141_7924_4	UniRef100_A0A0D3D554~K04077	51.2	291	139	2	3	292	1	289	8.03e-96	291
bin.002Ωk141_7654_2	UniRef100_Q6MR15~K02275	42.4	314	168	6	1	309	13	318	9.67e-86	266
bin.002Ωk141_5448_2	UniRef100_A0A126QPM1~K13652	38.5	291	153	5	27	303	11	289	1.63e-49	172
bin.002Ωk141_877_1	UniRef100_A0A1B1Z2Q0~K00797	38.8	286	166	4	19	304	25	301	3.37e-58	195
bin.002Ωk141_2605_1	UniRef100_A0A0G2ZS37~K07017	40.1	327	178	7	2	311	52	377	6.08e-66	217
bin.002Ωk141_350_2	UniRef100_A0A143PWD0~K02257	36.7	286	180	1	25	309	9	294	8.98e-52	178
bin.002Ωk141_2045_1	UniRef100_M4X1X3~K11444	30.1	312	170	8	15	291	14	312	4.98e-29	119
bin.002Ωk141_1562_2	UniRef100_I7GDD4~K02033	31.3	300	187	4	13	302	30	320	1.07e-35	137
bin.002Ωk141_4524_2	UniRef100_A0A0S2TAN3~K00228	68.8	301	93	1	10	309	5	305	1.10e-161	458
bin.002Ωk141_5022_3	UniRef100_Q2SB89~K02049	50.2	309	127	5	6	305	3	293	6.82e-100	301
bin.002Ωk141_6507_5	UniRef100_Q3SUW5~K00986	31.6	301	189	7	14	299	20	318	7.94e-36	137
bin.002Ωk141_5628_1	UniRef100_A4VSK0~K01866	54.6	282	124	2	4	283	2	281	3.18e-108	322
bin.002Ωk141_1329_2	UniRef100_K0C878~K04763	51.8	280	129	4	25	300	22	299	9.30e-84	260
bin.002Ωk141_5410_1	UniRef100_D0LSH1~K03442	40.0	275	165	0	4	278	7	281	7.90e-59	196
bin.002Ωk141_3116_1	UniRef100_H8MRY9~K01920	40.0	305	182	1	1	304	7	311	1.57e-77	244
bin.002Ωk141_503_1	UniRef100_Q39T52~K00912	39.4	284	152	5	1	274	34	307	1.02e-49	174
bin.002Ωk141_1562_3	UniRef100_D3P2Q5~K02034	32.6	273	168	4	41	299	39	309	1.38e-24	107
bin.002Ωk141_4506_3	UniRef100_A0A0K1JWU0~K21062	58.4	296	123	0	4	299	5	300	3.25e-121	355
bin.002Ωk141_8170_3	UniRef100_W8JHQ8~K02470	49.0	249	122	2	60	303	3	251	1.01e-75	238
bin.002Ωk141_5540_1	UniRef100_A3QBA3~K02528	38.0	279	140	4	16	292	11	258	5.53e-47	164
bin.002Ωk141_5460_2	UniRef100_A0A172RWI2~K01923	56.8	285	121	2	11	294	5	288	3.63e-114	337
bin.002Ωk141_3746_2	UniRef100_Q93CP8~K00278	46.2	305	156	3	4	303	7	308	5.43e-83	259
bin.002Ωk141_559_1	UniRef100_Q6MKN4~K22132	59.0	273	107	2	25	297	2	269	6.37e-114	335
bin.002Ωk141_2775_3	UniRef100_A0A060HHQ7~K01990	39.1	299	177	5	1	297	2	297	1.47e-61	203
bin.002Ωk141_1625_2	UniRef100_A0A1C7EBM1~K01754	42.6	298	170	1	4	300	3	300	1.26e-72	232
bin.002Ωk141_5902_1	UniRef100_F4L6K9~K06987	64.6	285	101	0	16	300	15	299	1.34e-130	380
bin.002Ωk141_2910_5	UniRef100_A0A0B5FFB4~K03733	49.3	292	146	2	8	298	14	304	9.45e-82	254
bin.002Ωk141_1576_1	UniRef100_A0A0A1B595~K04763	42.4	288	161	5	9	294	46	330	6.49e-66	215
bin.002Ωk141_7353_1	UniRef100_Q7TUW5~K03495	46.1	310	152	5	3	298	5	313	6.98e-85	265
bin.002Ωk141_2081_2	UniRef100_A0A1D8RZ68~K00797	56.8	280	121	0	12	291	4	283	2.06e-113	334
bin.002Ωk141_7895_1	UniRef100_W8WUT0~K03229	47.5	282	147	1	11	292	68	348	3.22e-82	257
bin.002Ωk141_3590_1	UniRef100_A0A142EPB6~K00457	47.3	296	154	2	1	295	1	295	1.84e-87	271
bin.002Ωk141_4014_1	UniRef100_E4PGQ5~K00325	53.5	282	126	1	9	290	17	293	1.02e-95	290
bin.002Ωk141_3402_2	UniRef100_A0A143PR83~K00772	60.9	284	110	1	7	289	3	286	1.27e-116	342
bin.002Ωk141_3385_2	UniRef100_A0A0T8L7M8~K10674	55.1	292	127	3	3	293	4	292	7.30e-113	333
bin.002Ωk141_161_6	UniRef100_S6BX73~K00830	53.2	282	129	2	16	294	8	289	1.78e-104	313
bin.002Ωk141_6001_2	UniRef100_Q2B8E4~K06976	33.0	291	179	7	1	286	3	282	1.24e-32	127
bin.002Ωk141_5054_2	UniRef100_E1WXL4~K09773	44.2	260	140	3	23	280	10	266	1.28e-68	220
bin.002Ωk141_8245_1	UniRef100_W8R3C5~K00973	68.4	282	89	0	1	282	1	282	1.53e-141	405
bin.002Ωk141_5850_2	UniRef100_F4KWR2~K01749	44.8	290	151	5	2	284	5	292	8.82e-66	213
bin.002Ωk141_5734_2	UniRef100_A0A0D3LEA6~K07301	40.3	273	141	5	20	291	5	256	5.16e-46	163
bin.002Ωk141_7489_2	UniRef100_Q63ZI6~K00485	37.5	253	141	7	16	252	1	252	1.45e-45	160
bin.002Ωk141_5229_1	UniRef100_A0A1B1YRI3~K01425	51.0	288	135	4	7	292	27	310	2.37e-91	280
bin.002Ωk141_1876_1	UniRef100_M9RMQ6~K07497	94.8	291	15	0	1	291	1	291	1.01e-197	550
bin.002Ωk141_5116_1	UniRef100_A7H7R9~K05986	30.5	275	154	10	20	284	25	272	1.18e-25	108
bin.002Ωk141_6917_1	UniRef100_A0A0H3I4A4~K01354	58.3	283	117	1	1	283	53	334	1.23e-117	347
bin.002Ωk141_2713_2	UniRef100_A0A140NH15~K03695	47.4	234	122	1	1	234	1	233	5.35e-53	179
bin.002Ωk141_6176_2	UniRef100_A0A1S6J0H3~K04083	32.8	287	190	2	3	287	2	287	1.65e-48	169
bin.002Ωk141_5616_1	UniRef100_A0A140NM45~K02337	32.5	243	141	5	4	241	6	230	1.20e-28	116
bin.002Ωk141_3166_11	UniRef100_H1XQA4~K05827	62.1	280	106	0	1	280	1	280	4.95e-126	366
bin.002Ωk141_7283_2	UniRef100_A1WZS6~K04761	30.3	277	176	6	1	266	1	271	1.70e-28	117
bin.002Ωk141_551_2	UniRef100_H0PWX4~K12410	55.7	255	113	0	34	288	1	255	1.11e-90	275
bin.002Ωk141_283_2	UniRef100_F6CMH4~K03525	56.5	253	110	0	36	288	1	253	5.48e-98	294
bin.002Ωk141_7303_2	UniRef100_B9MM03~K04562	38.6	267	162	1	2	266	3	269	7.65e-57	190
bin.002Ωk141_6731_1	UniRef100_A0A0K0XUS4~K04765	50.2	255	123	2	37	288	8	261	2.36e-75	236
bin.002Ωk141_5121_4	UniRef100_I0I515~K06969	45.3	287	142	6	11	284	9	293	8.32e-81	251
bin.002Ωk141_2050_2	UniRef100_E6W681~K01878	67.8	276	89	0	1	276	1	276	3.00e-138	397
bin.002Ωk141_1624_2	UniRef100_Q3JCU3~K02016	37.4	257	156	3	29	282	41	295	4.26e-43	155
bin.002Ωk141_3651_3	UniRef100_A0A143PXR5~K02115	48.1	289	146	3	1	285	1	289	7.55e-74	233
bin.002Ωk141_6917_2	UniRef100_C3YQA0~K15537	42.0	269	148	4	3	269	34	296	1.27e-67	218
bin.002Ωk141_666_4	UniRef100_W2TJ92~K02355	45.5	290	146	4	6	285	40	327	2.91e-71	228
bin.002Ωk141_2677_2	UniRef100_A0A077J6Z9~K00074	67.0	282	93	0	1	282	1	282	3.34e-137	394
bin.002Ωk141_107_2	UniRef100_A0A193LJM7~K04763	39.1	281	169	2	6	285	16	295	3.75e-60	199
bin.002Ωk141_6088_4	UniRef100_O67437~K03086	47.9	290	120	1	26	284	8	297	4.56e-77	242
bin.002Ωk141_1107_1	UniRef100_I3V052~K01709	46.4	278	144	4	2	277	48	322	4.97e-74	235
bin.002Ωk141_3215_6	UniRef100_A0A0H2X6Z9~K00683	42.9	259	138	3	20	276	5	255	3.17e-61	200
bin.002Ωk141_7728_9	UniRef100_A0A098AYS4~K01715	38.2	233	139	4	5	236	2	230	3.96e-33	127
bin.002Ωk141_1430_2	UniRef100_D8NH20~K13075	31.0	281	172	5	6	280	16	280	2.24e-33	129
bin.002Ωk141_5540_5	UniRef100_D5XEZ9~K00981	35.6	239	143	5	41	278	34	262	8.29e-37	137
bin.002Ωk141_4555_1	UniRef100_G8NE03~K01055	30.2	252	170	4	25	273	3	251	2.89e-24	104
bin.002Ωk141_2301_2	UniRef100_I0BQM6~K00575	56.4	241	105	0	15	255	10	250	4.30e-92	279
bin.002Ωk141_6176_1	UniRef100_A0A1S3XGC0~K01876	43.1	276	144	4	1	269	24	293	3.17e-70	224
bin.002Ωk141_7169_2	UniRef100_B8DL32~K00575	43.4	279	150	3	5	278	15	290	2.94e-75	237
bin.002Ωk141_2358_1	UniRef100_A0A0H3P0J0~K07641	40.6	229	130	3	52	276	1	227	2.79e-46	160
bin.002Ωk141_2177_1	UniRef100_A0A0U3MSA9~K03650	34.1	276	170	5	10	280	5	273	1.01e-41	151
bin.002Ωk141_877_6	UniRef100_A0A0K2RE47~K00453	48.7	263	135	0	13	275	22	284	6.13e-72	228
bin.002Ωk141_4040_3	UniRef100_I0F5Z1~K03783	53.8	266	122	1	9	274	3	267	2.54e-96	290
bin.002Ωk141_1417_1	UniRef100_E6X155~K01433	58.8	272	112	0	5	276	7	278	4.96e-110	325
bin.002Ωk141_4139_1	UniRef100_A0A143B649~K01963	60.5	276	109	0	1	276	1	276	2.64e-115	338
bin.002Ωk141_3912_4	UniRef100_I9NNH3~K22278	34.1	232	141	4	46	269	40	267	6.19e-39	143
bin.002Ωk141_6827_2	UniRef100_C1A6V5~K08884	35.0	266	166	2	11	276	26	284	8.63e-41	149
bin.002Ωk141_8210_1	UniRef100_K9WBX9~K20074	37.1	251	139	5	25	274	7	239	1.53e-34	130
bin.002Ωk141_5410_3	UniRef100_A0A0F7K3H3~K01142	65.4	269	92	1	1	268	1	269	1.54e-130	376
bin.002Ωk141_4341_4	UniRef100_A0A143PNQ1~K03497	45.3	274	143	2	3	270	2	274	4.50e-76	239
bin.002Ωk141_6220_1	UniRef100_A0A1L6LQE2~K04773	37.9	240	142	1	1	233	2	241	2.35e-42	152
bin.002Ωk141_1745_5	UniRef100_H1XQA7~K05828	55.3	262	117	0	6	267	1	262	5.37e-93	281
bin.002Ωk141_7521_3	UniRef100_C6E4M1~K09769	52.2	255	122	0	10	264	3	257	1.30e-88	270
bin.002Ωk141_1248_4	UniRef100_A0A0U4W4R0~K02886	67.3	272	89	0	1	272	1	272	2.10e-126	366
bin.002Ωk141_870_1	UniRef100_D3FPS5~K03315	37.3	244	137	1	25	268	4	231	1.10e-46	162
bin.002Ωk141_4816_2	UniRef100_B9LZC4~K03551	63.2	272	100	0	1	272	68	339	2.11e-110	328
bin.002Ωk141_2737_2	UniRef100_A0A0C5WQY8~K03442	44.9	247	136	0	18	264	54	300	4.82e-59	196
bin.002Ωk141_4704_2	UniRef100_A0A150PD64~K20074	35.4	257	159	3	18	273	4	254	6.00e-37	137
bin.002Ωk141_3884_1	UniRef100_F6IPE6~K15918	47.8	245	125	1	18	262	14	255	1.63e-71	226
bin.002Ωk141_836_2	UniRef100_A0A1S6F9P0~K10277	36.7	237	138	4	22	251	15	246	6.02e-44	155
bin.002Ωk141_7728_8	UniRef100_Q9ZAU1~K15956	34.5	258	155	8	4	250	19	273	2.67e-17	85.9
bin.002Ωk141_3594_2	UniRef100_B1ZMA5~K02477	38.7	256	148	2	4	258	12	259	1.96e-53	180
bin.002Ωk141_7597_1	UniRef100_Q3A5J3~K02406	43.1	269	146	2	7	269	8	275	6.19e-54	181
bin.002Ωk141_3417_2	UniRef100_Q17WN6~K17103	36.4	217	118	5	10	226	4	200	5.63e-30	118
bin.002Ωk141_3248_2	UniRef100_D6Z081~K03787	42.0	243	133	5	16	253	2	241	1.85e-49	169
bin.002Ωk141_5263_6	UniRef100_Q3A5J4~K02406	42.1	280	151	3	1	269	1	280	9.80e-54	181
bin.002Ωk141_5022_2	UniRef100_A0LP10~K02050	49.2	266	133	2	3	266	13	278	2.74e-76	239
bin.002Ωk141_7024_1	UniRef100_Q6AJV2~K00575	43.3	275	146	3	6	270	4	278	1.02e-73	232
bin.002Ωk141_3370_4	UniRef100_E6W765~K02533	45.7	245	125	2	6	246	18	258	1.31e-67	216
bin.002Ωk141_3154_2	UniRef100_A0A222FJ07~K02030	36.1	230	146	1	20	248	6	235	1.87e-45	159
bin.002Ωk141_6351_1	UniRef100_A0A1G1TR02~K22351	31.1	251	158	7	25	268	32	274	4.37e-36	135
bin.002Ωk141_1745_7	UniRef100_A0A1D7W585~K00145	33.1	284	148	7	13	266	41	312	4.55e-38	141
bin.002Ωk141_3912_6	UniRef100_A0A1I9Y6K7~K09697	53.9	258	118	1	1	258	1	257	4.08e-82	253
bin.002Ωk141_276_1	UniRef100_V4TIH5~K03696	41.8	220	116	3	35	254	1	208	6.56e-49	166
bin.002Ωk141_3651_4	UniRef100_G7L519~K02112	60.1	271	98	3	2	264	19	287	9.30e-106	315
bin.002Ωk141_3188_1	UniRef100_G4NVD8~K15327	58.1	267	109	2	1	264	1	267	9.78e-104	308
bin.002Ωk141_5772_1	UniRef100_B8CWM6~K01591	47.4	270	131	3	3	262	4	272	4.48e-77	241
bin.002Ωk141_7850_3	UniRef100_A0A0B5FS61~K02967	61.9	244	89	1	1	240	1	244	2.33e-108	319
bin.002Ωk141_5657_1	UniRef100_G4Z4M5~K00641	40.8	262	150	2	2	260	32	291	1.32e-58	194
bin.002Ωk141_1172_3	UniRef100_A6SYJ3~K09190	50.4	230	107	3	25	247	33	262	5.17e-72	227
bin.002Ωk141_4321_3	UniRef100_A0A0K1EKN4~K01784	39.0	249	147	2	1	249	59	302	3.42e-58	193
bin.002Ωk141_5448_7	UniRef100_A0A0U2XB02~K06377	47.1	259	137	0	1	259	1	259	6.35e-80	247
bin.002Ωk141_5653_2	UniRef100_Q1IMN0~K13292	35.7	255	158	3	1	250	1	254	2.18e-49	169
bin.002Ωk141_5238_4	UniRef100_A0RGU6~K16216	35.5	248	144	8	3	237	11	255	8.38e-35	131
bin.002Ωk141_877_5	UniRef100_A0A1L3ENK1~K00059	57.0	263	107	3	1	259	1	261	1.13e-90	274
bin.002Ωk141_4959_5	UniRef100_A0A1L3GE60~K02036	69.2	247	76	0	13	259	14	260	1.13e-123	358
bin.002Ωk141_7117_5	UniRef100_A0A0S3QTV3~K01715	61.5	257	99	0	2	258	14	270	3.30e-106	314
bin.002Ωk141_7039_1	UniRef100_A0A0S2SNT4~K03321	70.6	262	74	1	1	259	1	262	2.81e-118	345
bin.002Ωk141_381_2	UniRef100_E6SMQ3~K00175	47.6	231	108	2	20	237	14	244	5.33e-66	212
bin.002Ωk141_4376_2	UniRef100_Q5FVX2~K11147	46.3	244	131	0	12	255	13	256	4.16e-62	201
bin.002Ωk141_2851_2	UniRef100_C1A6K8~K01990	48.0	250	129	1	6	255	1	249	1.38e-73	230
bin.002Ωk141_2765_5	UniRef100_A0A143PKI4~K02303	58.9	258	100	4	1	255	1	255	1.40e-86	264
bin.002Ωk141_585_2	UniRef100_A0A0D5N584~K02392	39.9	258	133	8	1	254	1	240	1.18e-41	148
bin.002Ωk141_6259_1	UniRef100_Q4C0Z9~K19802	33.8	216	132	6	18	223	18	232	2.87e-22	97.8
bin.002Ωk141_6176_5	UniRef100_A0A1C7DQR2~K00208	58.1	253	103	2	3	253	5	256	5.38e-101	300
bin.002Ωk141_1619_1	UniRef100_A0A1Y3PFA6~K07315	30.2	245	165	5	12	252	26	268	8.42e-32	124
